Gas_age	d13CO2	d13CO2_stdev
112.871	-6.734	0.048
112.872	-6.734	0.048
112.873	-6.734	0.048
112.874	-6.734	0.048
112.875	-6.734	0.048
112.876	-6.734	0.048
112.877	-6.734	0.048
112.878	-6.734	0.048
112.879	-6.734	0.048
112.880	-6.734	0.048
112.881	-6.734	0.048
112.882	-6.734	0.048
112.883	-6.734	0.048
112.884	-6.734	0.048
112.885	-6.734	0.048
112.886	-6.734	0.048
112.887	-6.734	0.048
112.888	-6.734	0.048
112.889	-6.734	0.048
112.890	-6.734	0.048
112.891	-6.735	0.048
112.892	-6.735	0.048
112.893	-6.735	0.048
112.894	-6.735	0.048
112.895	-6.735	0.048
112.896	-6.735	0.048
112.897	-6.735	0.048
